station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
0CO,12/28/2023 14:35,10.4,8.6,92.25,360,8,0,30.27,,10,,CLR,,,,,,,,,,,,,,,-2.49,K0CO 282135Z AUTO 36008KT 331V031 10SM CLR M12/M13 A3027 RMK AO2,
0CO,12/28/2023 14:55,10.4,8.6,92.25,360,6,0,30.28,,10,,CLR,,,,,,,,,,,,,,,-0.48,K0CO 282155Z AUTO 36006KT 10SM CLR M12/M13 A3028 RMK AO2,
0CO,12/28/2023 15:15,10.4,8.6,92.25,350,10,0,30.28,,10,16,CLR,,,,,,,,,,,,,,,-4.12,K0CO 282215Z AUTO 35010G16KT 321V051 10SM CLR M12/M13 A3028 RMK AO2,
0CO,12/28/2023 15:35,10.4,6.8,85.05,350,7,0,30.29,,10,,CLR,,,,,,,,,,,,,,,-1.55,K0CO 282235Z AUTO 35007KT 241V141 10SM CLR M12/M14 A3029 RMK AO2,
0CO,12/28/2023 15:55,10.4,6.8,85.05,350,10,0,30.29,,10,18,CLR,,,,,,,,,,,,,,,-4.12,K0CO 282255Z AUTO 35010G18KT 331V031 10SM CLR M12/M14 A3029 RMK AO2,
0CO,12/28/2023 16:15,10.4,5,78.35,360,10,0,30.3,,10,15,CLR,,,,,,,,,,,,,,,-4.12,K0CO 282315Z AUTO 36010G15KT 341V041 10SM CLR M12/M15 A3030 RMK AO2,
0CO,12/28/2023 16:35,10.4,3.2,72.12,350,13,0,30.3,,10,,CLR,,,,,,,,,,,,,,,-6.1,K0CO 282335Z AUTO 35013KT 10SM CLR M12/M16 A3030 RMK AO2,
0CO,12/28/2023 16:55,12.2,3.2,66.58,340,15,0,30.31,,10,,CLR,,,,,,,,,,,,,,,-4.89,K0CO 282355Z AUTO 34015KT 10SM CLR M11/M16 A3031 RMK AO2,
0CO,12/28/2023 17:15,12.2,3.2,66.58,340,14,0,30.31,,10,,CLR,,,,,,,,,,,,,,,-4.36,K0CO 290015Z AUTO 34014KT 10SM CLR M11/M16 A3031 RMK AO2,
0CO,12/28/2023 17:35,14,-0.4,52.01,360,7,0,30.32,,10,,CLR,,,,,,,,,,,,,,,2.84,K0CO 290035Z AUTO 36007KT 10SM CLR M10/M18 A3032 RMK AO2,
0CO,12/28/2023 17:55,14,-4,43.85,360,6,0,30.33,,10,,CLR,,,,,,,,,,,,,,,3.85,K0CO 290055Z AUTO 36006KT 10SM CLR M10/M20 A3033 RMK AO2,
0CO,12/28/2023 18:15,14,-4,43.85,360,6,0,30.33,,10,,CLR,,,,,,,,,,,,,,,3.85,K0CO 290115Z AUTO 36006KT 10SM CLR M10/M20 A3033 RMK AO2,
0CO,12/28/2023 18:35,14,-4,43.85,350,13,0,30.33,,10,,CLR,,,,,,,,,,,,,,,-1.49,K0CO 290135Z AUTO 35013KT 10SM CLR M10/M20 A3033 RMK AO2,
0CO,12/28/2023 18:55,14,-4,43.85,350,12,0,30.34,,10,,CLR,,,,,,,,,,,,,,,-0.91,K0CO 290155Z AUTO 35012KT 10SM CLR M10/M20 A3034 RMK AO2,
0CO,12/28/2023 19:15,14,-2.2,47.77,360,4,0,30.34,,10,,CLR,,,,,,,,,,,,,,,6.4,K0CO 290215Z AUTO 36004KT 10SM CLR M10/M19 A3034 RMK AO2,
0CO,12/28/2023 19:35,14,-4,43.85,360,6,0,30.34,,10,,CLR,,,,,,,,,,,,,,,3.85,K0CO 290235Z AUTO 36006KT 341V051 10SM CLR M10/M20 A3034 RMK AO2,
0CO,12/28/2023 19:55,14,-2.2,47.77,350,5,0,30.34,,10,,CLR,,,,,,,,,,,,,,,5.02,K0CO 290255Z AUTO 35005KT 10SM CLR M10/M19 A3034 RMK AO2,
0CO,12/28/2023 20:15,14,-2.2,47.77,360,5,0,30.34,,10,,CLR,,,,,,,,,,,,,,,5.02,K0CO 290315Z AUTO 36005KT 10SM CLR M10/M19 A3034 RMK AO2,
0CO,12/28/2023 20:35,12.2,-2.2,51.71,360,5,0,30.34,,10,,CLR,,,,,,,,,,,,,,,2.88,K0CO 290335Z AUTO 36005KT 10SM CLR M11/M19 A3034 RMK AO2,
0CO,12/28/2023 20:55,12.2,-0.4,56.3,360,6,0,30.35,,10,,CLR,,,,,,,,,,,,,,,1.68,K0CO 290355Z AUTO 36006KT 10SM CLR M11/M18 A3035 RMK AO2,
0CO,12/28/2023 21:15,14,-0.4,52.01,10,7,0,30.35,,10,,CLR,,,,,,,,,,,,,,,2.84,K0CO 290415Z AUTO 01007KT 291V061 10SM CLR M10/M18 A3035 RMK AO2,
0CO,12/28/2023 21:35,14,-0.4,52.01,20,6,0,30.34,,10,,CLR,,,,,,,,,,,,,,,3.85,K0CO 290435Z AUTO 02006KT 10SM CLR M10/M18 A3034 RMK AO2,
0CO,12/28/2023 21:55,14,-2.2,47.77,360,5,0,30.34,,10,,CLR,,,,,,,,,,,,,,,5.02,K0CO 290455Z AUTO 36005KT 10SM CLR M10/M19 A3034 RMK AO2,
0CO,12/28/2023 22:15,14,-2.2,47.77,10,7,0,30.34,,10,,CLR,,,,,,,,,,,,,,,2.84,K0CO 290515Z AUTO 01007KT 10SM CLR M10/M19 A3034 RMK AO2,
0CO,12/28/2023 22:35,14,-2.2,47.77,350,9,0,30.34,,10,,CLR,,,,,,,,,,,,,,,1.13,K0CO 290535Z AUTO 35009KT 10SM CLR M10/M19 A3034 RMK AO2,
0CO,12/28/2023 22:55,14,-4,43.85,350,9,0,30.34,,10,,CLR,,,,,,,,,,,,,,,1.13,K0CO 290555Z AUTO 35009KT 10SM CLR M10/M20 A3034 RMK AO2,
0CO,12/28/2023 23:15,14,-4,43.85,340,11,0,30.34,,10,,CLR,,,,,,,,,,,,,,,-0.28,K0CO 290615Z AUTO 34011KT 10SM CLR M10/M20 A3034 RMK AO2,
0CO,12/28/2023 23:35,15.8,-11.2,28.54,340,11,0,30.34,,10,,CLR,,,,,,,,,,,,,,,1.99,K0CO 290635Z AUTO 34011KT 10SM CLR M09/M24 A3034 RMK AO2,
0CO,12/28/2023 23:55,15.8,-14.8,23.83,340,13,0,30.34,,10,,CLR,,,,,,,,,,,,,,,0.81,K0CO 290655Z AUTO 34013KT 10SM CLR M09/M26 A3034 RMK AO2,
0CO,12/29/2023 0:15,15.8,-14.8,23.83,350,9,0,30.34,,10,17,CLR,,,,,,,,,,,,,,,3.37,K0CO 290715Z AUTO 35009G17KT 10SM CLR M09/M26 A3034 RMK AO2,
0CO,12/29/2023 0:35,15.8,-13,26.09,340,14,0,30.34,,10,,CLR,,,,,,,,,,,,,,,0.28,K0CO 290735Z AUTO 34014KT 10SM CLR M09/M25 A3034 RMK AO2,
0CO,12/29/2023 0:55,15.8,-13,26.09,350,12,0,30.34,,10,16,CLR,,,,,,,,,,,,,,,1.38,K0CO 290755Z AUTO 35012G16KT 10SM CLR M09/M25 A3034 RMK AO2,
0CO,12/29/2023 1:15,15.8,-14.8,23.83,340,14,0,30.34,,10,,CLR,,,,,,,,,,,,,,,0.28,K0CO 290815Z AUTO 34014KT 10SM CLR M09/M26 A3034 RMK AO2,
0CO,12/29/2023 1:35,15.8,-14.8,23.83,340,14,0,30.34,,10,,CLR,,,,,,,,,,,,,,,0.28,K0CO 290835Z AUTO 34014KT 10SM CLR M09/M26 A3034 RMK AO2,
0CO,12/29/2023 1:55,17.6,-18.4,18.35,350,12,0,30.35,,10,,CLR,,,,,,,,,,,,,,,3.67,K0CO 290855Z AUTO 35012KT 10SM CLR M08/M28 A3035 RMK AO2,
0CO,12/29/2023 2:15,15.8,-16.6,21.75,350,7,0,30.36,,10,,CLR,,,,,,,,,,,,,,,5.03,K0CO 290915Z AUTO 35007KT 10SM CLR M09/M27 A3036 RMK AO2,
0CO,12/29/2023 2:35,14,-14.8,25.78,350,13,0,30.36,,10,,CLR,,,,,,,,,,,,,,,-1.49,K0CO 290935Z AUTO 35013KT 10SM CLR M10/M26 A3036 RMK AO2,
0CO,12/29/2023 2:55,14,-14.8,25.78,350,11,0,30.36,,10,,CLR,,,,,,,,,,,,,,,-0.28,K0CO 290955Z AUTO 35011KT 10SM CLR M10/M26 A3036 RMK AO2,
0CO,12/29/2023 3:15,14,-14.8,25.78,340,17,0,30.35,,10,,CLR,,,,,,,,,,,,,,,-3.51,K0CO 291015Z AUTO 34017KT 10SM CLR M10/M26 A3035 RMK AO2,
0CO,12/29/2023 3:35,14,-14.8,25.78,10,6,0,30.36,,10,14,CLR,,,,,,,,,,,,,,,3.85,K0CO 291035Z AUTO 01006G14KT 10SM CLR M10/M26 A3036 RMK AO2,
0CO,12/29/2023 3:55,14,-16.6,23.53,360,6,0,30.36,,10,9,CLR,,,,,,,,,,,,,,,3.85,K0CO 291055Z AUTO 36006G09KT 10SM CLR M10/M27 A3036 RMK AO2,
0CO,12/29/2023 4:15,14,-18.4,21.46,360,7,0,30.36,,10,14,CLR,,,,,,,,,,,,,,,2.84,K0CO 291115Z AUTO 36007G14KT 10SM CLR M10/M28 A3036 RMK AO2,
0CO,12/29/2023 4:35,14,-18.4,21.46,340,16,0,30.35,,10,,CLR,,,,,,,,,,,,,,,-3.04,K0CO 291135Z AUTO 34016KT 10SM CLR M10/M28 A3035 RMK AO2,
0CO,12/29/2023 4:55,15.8,-20.2,18.07,340,15,0,30.36,,10,,CLR,,,,,,,,,,,,,,,-0.22,K0CO 291155Z AUTO 34015KT 10SM CLR M09/M29 A3036 RMK AO2,
0CO,12/29/2023 5:15,15.8,-18.4,19.84,330,14,0,30.36,,10,,CLR,,,,,,,,,,,,,,,0.28,K0CO 291215Z AUTO 33014KT 10SM CLR M09/M28 A3036 RMK AO2,
0CO,12/29/2023 5:35,15.8,-22,16.45,340,14,0,30.36,,10,18,CLR,,,,,,,,,,,,,,,0.28,K0CO 291235Z AUTO 34014G18KT 10SM CLR M09/M30 A3036 RMK AO2,
0CO,12/29/2023 5:55,14,-18.4,21.46,340,15,0,30.36,,10,,CLR,,,,,,,,,,,,,,,-2.56,K0CO 291255Z AUTO 34015KT 10SM CLR M10/M28 A3036 RMK AO2,
0CO,12/29/2023 6:15,14,-16.6,23.53,330,16,0,30.37,,10,20,CLR,,,,,,,,,,,,,,,-3.04,K0CO 291315Z AUTO 33016G20KT 10SM CLR M10/M27 A3037 RMK AO2,
0CO,12/29/2023 6:35,14,-16.6,23.53,330,15,0,30.37,,10,,CLR,,,,,,,,,,,,,,,-2.56,K0CO 291335Z AUTO 33015KT 10SM CLR M10/M27 A3037 RMK AO2,
0CO,12/29/2023 6:55,15.8,-14.8,23.83,320,16,0,30.37,,10,,CLR,,,,,,,,,,,,,,,-0.7,K0CO 291355Z AUTO 32016KT 10SM CLR M09/M26 A3037 RMK AO2,
0CO,12/29/2023 7:15,17.6,-13,24.14,320,18,0,30.37,,10,,CLR,,,,,,,,,,,,,,,0.79,K0CO 291415Z AUTO 32018KT 10SM CLR M08/M25 A3037 RMK AO2,
0CO,12/29/2023 7:35,17.6,-13,24.14,320,16,0,30.37,,10,,CLR,,,,,,,,,,,,,,,1.65,K0CO 291435Z AUTO 32016KT 10SM CLR M08/M25 A3037 RMK AO2,
0CO,12/29/2023 7:55,17.6,-13,24.14,320,17,0,30.37,,10,,CLR,,,,,,,,,,,,,,,1.21,K0CO 291455Z AUTO 32017KT 10SM CLR M08/M25 A3037 RMK AO2,
0CO,12/29/2023 8:15,17.6,-14.8,22.05,320,16,0,30.38,,10,,CLR,,,,,,,,,,,,,,,1.65,K0CO 291515Z AUTO 32016KT 10SM CLR M08/M26 A3038 RMK AO2,
0CO,12/29/2023 8:35,17.6,-14.8,22.05,320,14,0,30.38,,10,,CLR,,,,,,,,,,,,,,,2.6,K0CO 291535Z AUTO 32014KT 10SM CLR M08/M26 A3038 RMK AO2,
0CO,12/29/2023 8:55,17.6,-14.8,22.05,310,17,0,30.38,,10,,CLR,,,,,,,,,,,,,,,1.21,K0CO 291555Z AUTO 31017KT 10SM CLR M08/M26 A3038 RMK AO2,
0CO,12/29/2023 9:15,17.6,-16.6,20.12,310,18,0,30.38,,10,,CLR,,,,,,,,,,,,,,,0.79,K0CO 291615Z AUTO 31018KT 10SM CLR M08/M27 A3038 RMK AO2,
0CO,12/29/2023 9:35,15.8,-16.6,21.75,340,14,0,30.39,,10,,CLR,,,,,,,,,,,,,,,0.28,K0CO 291635Z AUTO 34014KT 10SM CLR M09/M27 A3039 RMK AO2,
0CO,12/29/2023 9:55,15.8,-16.6,21.75,340,11,0,30.4,,10,15,CLR,,,,,,,,,,,,,,,1.99,K0CO 291655Z AUTO 34011G15KT 10SM CLR M09/M27 A3040 RMK AO2,
0CO,12/29/2023 10:15,17.6,-13,24.14,340,12,0,30.4,,10,20,CLR,,,,,,,,,,,,,,,3.67,K0CO 291715Z AUTO 34012G20KT 10SM CLR M08/M25 A3040 RMK AO2,
0CO,12/29/2023 10:35,17.6,-11.2,26.4,330,10,0,30.4,,10,15,CLR,,,,,,,,,,,,,,,4.91,K0CO 291735Z AUTO 33010G15KT 10SM CLR M08/M24 A3040 RMK AO2,
0CO,12/29/2023 10:55,17.6,-9.4,28.86,340,11,0,30.39,,10,,CLR,,,,,,,,,,,,,,,4.27,K0CO 291755Z AUTO 34011KT 10SM CLR M08/M23 A3039 RMK AO2,
0CO,12/29/2023 11:15,17.6,-7.6,31.51,330,13,0,30.38,,10,19,CLR,,,,,,,,,,,,,,,3.12,K0CO 291815Z AUTO 33013G19KT 10SM CLR M08/M22 A3038 RMK AO2,
0CO,12/29/2023 11:35,17.6,-7.6,31.51,320,16,0,30.36,,10,21,CLR,,,,,,,,,,,,,,,1.65,K0CO 291835Z AUTO 32016G21KT 10SM CLR M08/M22 A3036 RMK AO2,
0CO,12/29/2023 11:55,19.4,-2.2,37.82,330,14,0,30.36,,10,19,CLR,,,,,,,,,,,,,,,4.92,K0CO 291855Z AUTO 33014G19KT 10SM CLR M07/M19 A3036 RMK AO2,
0CO,12/29/2023 12:15,19.4,-0.4,41.17,340,18,0,30.36,,10,24,CLR,,,,,,,,,,,,,,,3.16,K0CO 291915Z AUTO 34018G24KT 10SM CLR M07/M18 A3036 RMK AO2,
0CO,12/29/2023 12:35,19.4,3.2,48.69,330,16,0,30.35,,10,22,CLR,,,,,,,,,,,,,,,4,K0CO 291935Z AUTO 33016G22KT 10SM CLR M07/M16 A3035 RMK AO2,
0CO,12/29/2023 12:55,19.4,3.2,48.69,330,16,0,30.34,,10,25,CLR,,,,,,,,,,,,,,,4,K0CO 291955Z AUTO 33016G25KT 10SM CLR M07/M16 A3034 RMK AO2,
0CO,12/29/2023 13:15,19.4,5,52.89,330,15,0,30.33,,10,,CLR,,,,,,,,,,,,,,,4.45,K0CO 292015Z AUTO 33015KT 10SM CLR M07/M15 A3033 RMK AO2,
0CO,12/29/2023 13:35,19.4,5,52.89,340,17,0,30.34,,10,23,CLR,,,,,,,,,,,,,,,3.57,K0CO 292035Z AUTO 34017G23KT 10SM CLR M07/M15 A3034 RMK AO2,
0CO,12/29/2023 13:55,17.6,3.2,52.6,330,17,0,30.33,,10,,CLR,,,,,,,,,,,,,,,1.21,K0CO 292055Z AUTO 33017KT 10SM CLR M08/M16 A3033 RMK AO2,
0CO,12/29/2023 14:15,19.4,3.2,48.69,320,16,0,30.33,,10,,CLR,,,,,,,,,,,,,,,4,K0CO 292115Z AUTO 32016KT 10SM CLR M07/M16 A3033 RMK AO2,
0CO,12/29/2023 14:35,19.4,3.2,48.69,330,16,0,30.33,,10,23,CLR,,,,,,,,,,,,,,,4,K0CO 292135Z AUTO 33016G23KT 10SM CLR M07/M16 A3033 RMK AO2,
0CO,12/29/2023 14:55,19.4,3.2,48.69,340,17,0,30.34,,10,24,CLR,,,,,,,,,,,,,,,3.57,K0CO 292155Z AUTO 34017G24KT 10SM CLR M07/M16 A3034 RMK AO2,
0CO,12/29/2023 15:15,19.4,3.2,48.69,330,16,0,30.33,,10,23,CLR,,,,,,,,,,,,,,,4,K0CO 292215Z AUTO 33016G23KT 10SM CLR M07/M16 A3033 RMK AO2,
0CO,12/29/2023 15:35,19.4,3.2,48.69,340,13,0,30.34,,10,23,CLR,,,,,,,,,,,,,,,5.43,K0CO 292235Z AUTO 34013G23KT 10SM CLR M07/M16 A3034 RMK AO2,
0CO,12/29/2023 15:55,17.6,3.2,52.6,350,16,0,30.33,,10,25,CLR,,,,,,,,,,,,,,,1.65,K0CO 292255Z AUTO 35016G25KT 10SM CLR M08/M16 A3033 RMK AO2,
0CO,12/29/2023 16:15,17.6,1.4,48.39,330,18,0,30.32,,10,25,CLR,,,,,,,,,,,,,,,0.79,K0CO 292315Z AUTO 33018G25KT 10SM CLR M08/M17 A3032 RMK AO2,
0CO,12/29/2023 16:35,17.6,1.4,48.39,330,18,0,30.32,,10,25,CLR,,,,,,,,,,,,,,,0.79,K0CO 292335Z AUTO 33018G25KT 10SM CLR M08/M17 A3032 RMK AO2,
0CO,12/29/2023 16:55,17.6,-0.4,44.48,320,18,0,30.32,,10,26,CLR,,,,,,,,,,,,,,,0.79,K0CO 292355Z AUTO 32018G26KT 10SM CLR M08/M18 A3032 RMK AO2,
0CO,12/29/2023 17:15,17.6,-0.4,44.48,330,13,0,30.33,,10,21,CLR,,,,,,,,,,,,,,,3.12,K0CO 300015Z AUTO 33013G21KT 10SM CLR M08/M18 A3033 RMK AO2,
0CO,12/29/2023 17:35,17.6,-0.4,44.48,330,17,0,30.33,,10,24,CLR,,,,,,,,,,,,,,,1.21,K0CO 300035Z AUTO 33017G24KT 10SM CLR M08/M18 A3033 RMK AO2,
0CO,12/29/2023 17:55,15.8,1.4,52.31,340,15,0,30.33,,10,21,CLR,,,,,,,,,,,,,,,-0.22,K0CO 300055Z AUTO 34015G21KT 10SM CLR M09/M17 A3033 RMK AO2,
0CO,12/29/2023 18:15,14,1.4,56.58,340,14,0,30.33,,10,18,CLR,,,,,,,,,,,,,,,-2.04,K0CO 300115Z AUTO 34014G18KT 10SM CLR M10/M17 A3033 RMK AO2,
0CO,12/29/2023 18:35,17.6,-0.4,44.48,330,18,0,30.33,,10,24,CLR,,,,,,,,,,,,,,,0.79,K0CO 300135Z AUTO 33018G24KT 10SM CLR M08/M18 A3033 RMK AO2,
0CO,12/29/2023 18:55,17.6,-0.4,44.48,320,20,0,30.32,,10,23,CLR,,,,,,,,,,,,,,,0.01,K0CO 300155Z AUTO 32020G23KT 10SM CLR M08/M18 A3032 RMK AO2,
0CO,12/29/2023 19:15,17.6,-2.2,40.85,320,16,0,30.33,,10,,CLR,,,,,,,,,,,,,,,1.65,K0CO 300215Z AUTO 32016KT 10SM CLR M08/M19 A3033 RMK AO2,
0CO,12/29/2023 19:35,14,1.4,56.58,330,18,0,30.32,,10,22,CLR,,,,,,,,,,,,,,,-3.95,K0CO 300235Z AUTO 33018G22KT 10SM CLR M10/M17 A3032 RMK AO2,
0CO,12/29/2023 19:55,17.6,-2.2,40.85,320,20,0,30.31,,10,,CLR,,,,,,,,,,,,,,,0.01,K0CO 300255Z AUTO 32020KT 10SM CLR M08/M19 A3031 RMK AO2,
0CO,12/29/2023 20:15,15.8,-2.2,44.16,320,18,0,30.3,,10,24,CLR,,,,,,,,,,,,,,,-1.58,K0CO 300315Z AUTO 32018G24KT 10SM CLR M09/M19 A3030 RMK AO2,
0CO,12/29/2023 20:35,14,1.4,56.58,330,18,0,30.31,,10,27,CLR,,,,,,,,,,,,,,,-3.95,K0CO 300335Z AUTO 33018G27KT 10SM CLR M10/M17 A3031 RMK AO2,
0CO,12/29/2023 20:55,12.2,1.4,61.25,330,18,0,30.3,,10,25,CLR,,,,,,,,,,,,,,,-6.32,K0CO 300355Z AUTO 33018G25KT 10SM CLR M11/M17 A3030 RMK AO2,
0CO,12/29/2023 21:15,12.2,1.4,61.25,340,18,0,30.3,,10,25,CLR,,,,,,,,,,,,,,,-6.32,K0CO 300415Z AUTO 34018G25KT 10SM CLR M11/M17 A3030 RMK AO2,
0CO,12/29/2023 21:35,12.2,1.4,61.25,350,17,0,30.31,,10,23,CLR,,,,,,,,,,,,,,,-5.86,K0CO 300435Z AUTO 35017G23KT 10SM CLR M11/M17 A3031 RMK AO2,
0CO,12/29/2023 21:55,12.2,3.2,66.58,340,18,0,30.31,,10,,CLR,,,,,,,,,,,,,,,-6.32,K0CO 300455Z AUTO 34018KT 10SM CLR M11/M16 A3031 RMK AO2,
0CO,12/29/2023 22:15,12.2,1.4,61.25,330,18,0,30.3,,10,28,CLR,,,,,,,,,,,,,,,-6.32,K0CO 300515Z AUTO 33018G28KT 10SM CLR M11/M17 A3030 RMK AO2,
0CO,12/29/2023 22:35,14,-0.4,52.01,330,20,0,30.3,,10,30,CLR,,,,,,,,,,,,,,,-4.77,K0CO 300535Z AUTO 33020G30KT 10SM CLR M10/M18 A3030 RMK AO2,
0CO,12/29/2023 22:55,14,-4,43.85,320,24,0,30.29,,10,,CLR,,,,,,,,,,,,,,,-6.22,K0CO 300555Z AUTO 32024KT 10SM CLR M10/M20 A3029 RMK AO2,
0CO,12/29/2023 23:15,14,-4,43.85,320,20,0,30.29,,10,27,CLR,,,,,,,,,,,,,,,-4.77,K0CO 300615Z AUTO 32020G27KT 10SM CLR M10/M20 A3029 RMK AO2,
0CO,12/29/2023 23:35,14,-4,43.85,320,22,0,30.28,,10,27,CLR,,,,,,,,,,,,,,,-5.52,K0CO 300635Z AUTO 32022G27KT 10SM CLR M10/M20 A3028 RMK AO2,
0CO,12/29/2023 23:55,14,-5.8,40.21,320,25,0,30.28,,10,29,CLR,,,,,,,,,,,,,,,-6.56,K0CO 300655Z AUTO 32025G29KT 10SM CLR M10/M21 A3028 RMK AO2,
0CO,12/30/2023 0:15,17.6,-7.6,31.51,310,20,0,30.27,,10,29,CLR,,,,,,,,,,,,,,,0.01,K0CO 300715Z AUTO 31020G29KT 10SM CLR M08/M22 A3027 RMK AO2,
0CO,12/30/2023 0:35,17.6,-7.6,31.51,310,20,0,30.27,,10,28,CLR,,,,,,,,,,,,,,,0.01,K0CO 300735Z AUTO 31020G28KT 10SM CLR M08/M22 A3027 RMK AO2,
0CO,12/30/2023 0:55,15.8,-7.6,34.07,310,21,0,30.26,,10,29,CLR,,,,,,,,,,,,,,,-2.75,K0CO 300755Z AUTO 31021G29KT 10SM CLR M09/M22 A3026 RMK AO2,
0CO,12/30/2023 1:15,17.6,-7.6,31.51,310,21,0,30.26,,10,29,CLR,,,,,,,,,,,,,,,-0.35,K0CO 300815Z AUTO 31021G29KT 10SM CLR M08/M22 A3026 RMK AO2,
0CO,12/30/2023 1:35,15.8,-5.8,37.17,310,25,0,30.25,,10,30,CLR,,,,,,,,,,,,,,,-4.12,K0CO 300835Z AUTO 31025G30KT 10SM CLR M09/M21 A3025 RMK AO2,
0CO,12/30/2023 1:55,17.6,-5.8,34.39,310,24,0,30.24,,10,31,CLR,,,,,,,,,,,,,,,-1.37,K0CO 300855Z AUTO 31024G31KT 10SM CLR M08/M21 A3024 RMK AO2,
0CO,12/30/2023 2:15,15.8,-5.8,37.17,310,25,0,30.24,,10,31,CLR,,,,,,,,,,,,,,,-4.12,K0CO 300915Z AUTO 31025G31KT 10SM CLR M09/M21 A3024 RMK AO2,
0CO,12/30/2023 2:35,15.8,-5.8,37.17,310,24,0,30.24,,10,,CLR,,,,,,,,,,,,,,,-3.8,K0CO 300935Z AUTO 31024KT 10SM CLR M09/M21 A3024 RMK AO2,
0CO,12/30/2023 2:55,14,-4,43.85,310,23,0,30.24,,10,30,CLR,,,,,,,,,,,,,,,-5.88,K0CO 300955Z AUTO 31023G30KT 10SM CLR M10/M20 A3024 RMK AO2,
0CO,12/30/2023 3:15,14,-4,43.85,310,25,0,30.24,,10,32,CLR,,,,,,,,,,,,,,,-6.56,K0CO 301015Z AUTO 31025G32KT 10SM CLR M10/M20 A3024 RMK AO2,
0CO,12/30/2023 3:35,15.8,-4,40.53,310,27,0,30.23,,10,31,CLR,,,,,,,,,,,,,,,-4.74,K0CO 301035Z AUTO 31027G31KT 10SM CLR M09/M20 A3023 RMK AO2,
0CO,12/30/2023 3:55,15.8,-4,40.53,310,25,0,30.23,,10,32,CLR,,,,,,,,,,,,,,,-4.12,K0CO 301055Z AUTO 31025G32KT 10SM CLR M09/M20 A3023 RMK AO2,
0CO,12/30/2023 4:15,15.8,-2.2,44.16,320,26,0,30.23,,10,30,CLR,,,,,,,,,,,,,,,-4.43,K0CO 301115Z AUTO 32026G30KT 10SM CLR M09/M19 A3023 RMK AO2,
0CO,12/30/2023 4:35,14,-2.2,47.77,320,24,0,30.23,,10,30,CLR,,,,,,,,,,,,,,,-6.22,K0CO 301135Z AUTO 32024G30KT 10SM CLR M10/M19 A3023 RMK AO2,
0CO,12/30/2023 4:55,14,-4,43.85,320,27,0,30.22,,10,32,CLR,,,,,,,,,,,,,,,-7.19,K0CO 301155Z AUTO 32027G32KT 10SM CLR M10/M20 A3022 RMK AO2,
0CO,12/30/2023 5:15,15.8,-4,40.53,320,27,0,30.22,,10,33,CLR,,,,,,,,,,,,,,,-4.74,K0CO 301215Z AUTO 32027G33KT 10SM CLR M09/M20 A3022 RMK AO2,
0CO,12/30/2023 5:35,14,-4,43.85,320,24,0,30.23,,10,30,CLR,,,,,,,,,,,,,,,-6.22,K0CO 301235Z AUTO 32024G30KT 10SM CLR M10/M20 A3023 RMK AO2,
0CO,12/30/2023 5:55,14,-4,43.85,310,22,0,30.24,,10,27,CLR,,,,,,,,,,,,,,,-5.52,K0CO 301255Z AUTO 31022G27KT 10SM CLR M10/M20 A3024 RMK AO2,
0CO,12/30/2023 6:15,14,-4,43.85,310,21,0,30.24,,10,26,CLR,,,,,,,,,,,,,,,-5.15,K0CO 301315Z AUTO 31021G26KT 10SM CLR M10/M20 A3024 RMK AO2,
0CO,12/30/2023 6:35,14,-5.8,40.21,310,22,0,30.24,,10,28,CLR,,,,,,,,,,,,,,,-5.52,K0CO 301335Z AUTO 31022G28KT 10SM CLR M10/M21 A3024 RMK AO2,
0CO,12/30/2023 6:55,15.8,-5.8,37.17,310,19,0,30.25,,10,30,CLR,,,,,,,,,,,,,,,-1.99,K0CO 301355Z AUTO 31019G30KT 10SM CLR M09/M21 A3025 RMK AO2,
0CO,12/30/2023 7:15,15.8,-5.8,37.17,310,19,0,30.25,,10,25,CLR,,,,,,,,,,,,,,,-1.99,K0CO 301415Z AUTO 31019G25KT 10SM CLR M09/M21 A3025 RMK AO2,
0CO,12/30/2023 7:35,17.6,-4,37.5,310,19,0,30.25,,10,25,CLR,,,,,,,,,,,,,,,0.39,K0CO 301435Z AUTO 31019G25KT 10SM CLR M08/M20 A3025 RMK AO2,
0CO,12/30/2023 7:55,17.6,-4,37.5,310,18,0,30.26,,10,24,CLR,,,,,,,,,,,,,,,0.79,K0CO 301455Z AUTO 31018G24KT 10SM CLR M08/M20 A3026 RMK AO2,
0CO,12/30/2023 8:15,17.6,-4,37.5,320,17,0,30.27,,10,23,CLR,,,,,,,,,,,,,,,1.21,K0CO 301515Z AUTO 32017G23KT 10SM CLR M08/M20 A3027 RMK AO2,
0CO,12/30/2023 8:35,17.6,-4,37.5,320,16,0,30.27,,10,,CLR,,,,,,,,,,,,,,,1.65,K0CO 301535Z AUTO 32016KT 10SM CLR M08/M20 A3027 RMK AO2,
0CO,12/30/2023 8:55,17.6,-4,37.5,320,16,0,30.27,,10,,CLR,,,,,,,,,,,,,,,1.65,K0CO 301555Z AUTO 32016KT 10SM CLR M08/M20 A3027 RMK AO2,
